resident_layers,baseline_mean_latency_s,baseline_std_latency_s,baseline_mean_throughput_tok_per_s,baseline_mean_accepted_tokens,baseline_mean_latency_s_per_token,quant_mean_latency_s,quant_std_latency_s,quant_mean_throughput_tok_per_s,quant_mean_accepted_tokens,quant_mean_latency_s_per_token,speedup_vs_triforce_baseline
0,14.47608232498169,0.0,17.684342645538514,6.656716417910448,0.056547196581959724,15.500466108322144,0.0,16.51563238234201,5.7631578947368425,0.06054869573563337,0.9339127109996733
8,14.74540312651994,0.0,17.361342908257164,5.952861952861953,0.05759923096296852,13.516879059547602,0.0,18.939283163828804,5.9397993311036785,0.05280030882635782,1.0908881452264365
